"0","XX","","1","0","0","on 8 December 2015","ANONYMOUS","I was forced to dump it & look for a better one. Would recommend not to buy unless you ...","The signal strength is very weak. If i try to use it from different room it doesn't work. Even in the same room within a distance of 10 feet signal is so weak, I was forced to dump it & look for a better one.<br />Would recommend not to buy unless you will be using within 4-5 feet of the router & that too with clear line of sight."
"1","XX","","1","1","1","on 3 December 2015","ANONYMOUS","One Star","Awfull experience.<br />Device is not working as a wifi hotspot"
"2","XX","","1","0","0","on 13 November 2014","ANONYMOUS","Useless, the software doesnt work and computer does not ...","Useless, the software doesnt work and computer does not detect the adapter. this product is too s***ty . dont buy this"
"3","XX","","1","0","0","on 21 September 2015","ANONYMOUS","AP mode is not working in my windows 7, ...","AP mode is not working in my windows 7, and i wrote to customer care (which is not in india) and no reply to my mail."
"4","XX","","1","0","0","on 29 February 2016","ANONYMOUS","Worst material","Don't buy this product 10 days only working. After that its under fault. There is no replacement also after 10 days."
"5","XX","","1","0","0","on 25 September 2015","ANONYMOUS","Plz save ur money, dont buy this product.","really Poor quality. The strength is very bad. even though it is showing 50 Mbps ...internet speed was like 50 kbps."
"6","XX","","1","0","0","on 22 January 2015","ANONYMOUS","too bad product","Too bad the lion is getting disconeting often and the signal is too low .dear friends plz don't go for this product."
"7","XX","","1","0","0","on 4 December 2015","ANONYMOUS","i am unable to use when i tried to connect ...","i am unable to use when i tried to connect it with my pc or laptop, it shows a message &#34;No device found&#34;."
"8","XX","","1","0","0","on 7 August 2015","ANONYMOUS","Unlucky one.","Got a defected product. The USB device is not recognised by the PC. Unhappy with the seller."
"9","XX","","1","0","0","on 2 March 2015","ANONYMOUS","One Star","I was not able to install device driver as it always throws error saying dll file not found"
"10","XX","","1","0","0","on 8 February 2015","ANONYMOUS","One Star","Not working always..........."
"11","XX","","1","0","0","on 30 November 2015","ANONYMOUS","One Star","within one week out of order"
"12","XX","","1","0","0","on 1 April 2015","ANONYMOUS","One Star","not good, don't go for it."
"13","XX","","1","1","2","on 7 July 2014","ANONYMOUS","Bad Product","Unfortunately the item never worked. Too busy to run after Amazon reg. the same. Presently it's just lying at home after it did not install the 1st time."
"14","XX","","1","0","0","on 6 June 2015","ANONYMOUS","One Star","Its not working. Its dead"
"15","XX","","1","0","0","on 10 May 2015","ANONYMOUS","One Star","Signal strength is poor"
"16","XX","","1","1","2","on 4 March 2015","ANONYMOUS","waste product.","too many problems in installing adapter..waste product..used Xiaomi Mini wifi adapter which has same functions..simpler installation"
"17","XX","","1","0","0","on 3 May 2015","ANONYMOUS","not working by ur vijaynanban","Wast not working duts"
"18","XX","","1","0","0","on 30 October 2014","ANONYMOUS","One Star","was useless fr me..."
"19","XX","","1","0","0","on 19 January 2016","ANONYMOUS","One Star","Waste product....."
"20","XX","","1","0","0","on 9 January 2015","ANONYMOUS","wifi hotspot does not crated properly in windows 8","wifi hotspot does not crated properly in windows 8"
"21","XX","","1","0","0","on 27 October 2014","ANONYMOUS","Its not working now","I have used it for 15 days. Its not working now."
"22","XX","","1","0","0","on 29 October 2014","ANONYMOUS","One Star","Defective product, did not run even single time"
