"0","XX","","1","0","0","on 19 November 2015","ANONYMOUS","Adapter is Noisy!!","I had a chance to check 2 units of it and this is what l found.....<br />1st router was good but it came with a noisy adapter! When connected to power it made sound like a fly.<br />Replaced the item with a new one.<br /><br />2nd router too had the adapter-noise issue along with that it had its own problems like<br />1) weaker signal strength<br />2) Page loading issue.  amazon.in,yahoomail etc were not opening. While these pages were loading without any trouble when I connected LAN cable directly to my laptop.<br /><br />Returned again and waiting for refund :|"
"1","XX","","1","0","0","on 2 December 2015","ANONYMOUS","This is really poor in terms of quality","This router has been troublesome since day 1. The wireless connectivity suddenly drops and i need to reset the router to connect again. Used to happen every few times a day. I then packed this & started using my 3 year old tiny Beetel work horse. I kept this away packed meaning to get it repaired. In the past few days again I tried this piece & it still dropped wireless connectivity twice in half a day. This is really poor in terms of quality. And the only reason I had bought this was the higher rating on Amazon. Disappointed."
"2","XX","","1","0","0","on 10 August 2015","ANONYMOUS","Worst product.. seriously regret buying this product","Very disappointing.  Worst product with very bad signal strength. Not enough for even 2 bedroom flat. Not sure if the product design is bad or the instrument is bad, but the purpose of buying 300MBPS with 2 antennas is defeated with this product. Even if I come out of room just outside with door closed, there is no signal. If you move away more than 20 Feet there is no signal no connectivity.  I seriously regret buying this product. Please do not buy if you want decent range to the wifi."
"3","XX","","1","0","0","on 12 October 2015","ANONYMOUS","worst product, have purchased it just one month ago","worst product, have purchased it just one month ago. Though initially it was working good but suddenly it stopped to receive signals. I visited to service center as it was under warranty period. The service personnel received the product and assured to replace it after 15 days. The service person also offer another used  set so as to uninterrupted work until the original was replaced, but unfortunately when I returned home and engaged it to the system the same was not respond at all."
"4","XX","","1","0","0","on 9 November 2014","ANONYMOUS","awful product and delivery time","As if it isn't disappointing enough to receive this cheap plastic piece of junk after freaking twenty Five days, this scrape box stopped working the second day!!! Serious Amazon??!!..it is probably my mistake to presume that USA e-store giant would keep up its integrity and credibility in India as well. A word of advice, select your dealers with caution if you intend to woo your users. The star is just for the decent customer care hotline you guys have, unlike the junk that you sell."
"5","XX","","1","0","0","on 13 September 2015","ANONYMOUS","Pathetic modem from TP-LINK.","This modem is cheap - YES, but it gives a lot of problems.<br /><br />1st Purchase was useless since wifi was NOT working.<br /><br />In my stupidity I thought lets try again. The replacement received on 31 AUG 2015 worked for around 12 days till 12 SEP 2015.<br /><br />After that stopped working completely.<br /><br />Am VERY UNHAPPY since the return window is 10 days & my money is down the drain on this.<br /><br />Have been ROYALLY Cheated.<br /><br />Picking up D-Link."
"6","XX","","1","0","0","on 7 January 2016","ANONYMOUS","WORST PRODUCT!!!  RANGR AND SPEED DROPPED DRASTICALLY!!!","The worst product EVER!!!!<br />When this product came, it had a really good range and speed and now it's been only 2 months, the range and speed BOTH have dropped to a very serious extent!!!<br />I didn't expect such low quality since TP- LINK has a good name.....but I personally would NOT RECOMMENDED this product to anyone at all!!!!<br /><br />Really a disappointment from Amazon and tp link"
"7","XX","","1","0","0","on 26 June 2015","ANONYMOUS","... i used earlier -- in which connection quality was fantastic and never dropped and could download movies even with ...","Although this works ok for occasional emails/browsing -- I found speed and quality of connection get dropped while using vpn/continuosly -- as compared to dlink dir 605 which i used earlier -- in which connection quality was fantastic and never dropped and could download movies even with net download speeds of 20/32 kbps . Am disappointed with quality of connection and performance of this box."
"8","XX","","1","0","0","on 26 April 2015","ANONYMOUS","Poor Wifi Coverage... Cheap quality of router","Very poor quality of WiFi Range, I have order it looking at 2 antennas but wifi rage is very poor. I will not suggest to buy this router if you are looking for good WiFi coverage. I am getting very poor coverage out of my 10 X 10 ft room. Think twice before you buy. It not even worth for Rs 1055 which I got on deal. This is cheap quality router... I will suggest to go with other router."
"9","XX","","1","0","0","on 30 July 2015","ANONYMOUS","Poor poor TP LINK SERVICE.","Was a defective product. My ACT broadband is 20MBPS. This wifi router output was 0.15 MBPS. Now running around with the Painful replacement process. The only TP LINK OFFICE IN CHENNAI does not accept the machine ON SATURDAYS. not sure if they expect every customer to take a week day leave to go submit the machine.<br />Absolutely inconvenient. Poor poor TP LINK SERVICE."
"10","XX","","1","1","1","on 14 February 2016","ANONYMOUS","Poor product","Poor network coverage.... And power supply makes sound"
"11","XX","","1","0","0","on 26 June 2015","ANONYMOUS","I had requested for a return . I wish to cancel the return","Received the product a day late. However the packing was good. But the router failed to configure ... Bad experience with a defected product. Waited so long for it and finally received a faulty product."
"12","XX","","1","2","3","on 30 September 2014","ANONYMOUS","TP LINK SUCKS....","this product is not good.....it is not stable....suddenly it show NO INTERNET ACCESS and SUDDENLY IT PROVIDE ACCESS INTERNET.<br /><br />TP LINK CUSTOMER SUPPORT IS WORST OF ALL  SUPPORT CENTER, I CALLED 25 TIMES WITH 19 HOURS ON HOLD WITHIN 3 DAYS....BUT I WAS NOT ABLE TO SPEAK TO ANYONE AND THEY SAY WE WILL CALL BACK AND AFTER LINE IS DISCONNECTED.<br /><br />I CALLED Sales phone:  +91 9768012285 WHICH I GOT FROM SITE....MR.RAMAKATH ANSWERED THE PHONE, EXPLAIN THE ISSUE...HE WAS RUDE TO ME AS IF HE IS DOING SOME MEHERBANI....<br /><br />I HAD PURCHASED DLINK/IBALL/NETGEAR AND EXPERIENCE WAS GOOD COMPARE TO TP-LINK.<br /><br />PLEASE DONOT BUY TPLINK FROM ANYONLINE WEBSITE....<br /><br />VERY UNPROFESSIONAL SERVICE AND UNPROFESSIONAL ATTITUDE"
"13","XX","","1","0","0","on 8 December 2015","ANONYMOUS","Guys this work grt at the first. But if ...","Guys this work grt at the first. But if try reset this router it would allow you to log in the router page. so make sure u do this test with in return period  or wht u have there is a peice of junk...."
"14","XX","","1","0","0","on 2 August 2015","ANONYMOUS","I received the item on 27/07/2015 and just connected it ...","I received the item on 27/07/2015 and just connected it today dated 02/08/2015.<br />But it is not communicating at all. Even i had shown to my engineer. but it is not working. i want to replace it."
"15","XX","","1","0","0","on 29 September 2015","ANONYMOUS","Amazon awesome but TPLink","Wifi is not working on laptops(multiple laptops) with this router. Working fine on mobiles though. Upgraded my firmware but still same issue. 5 stars for Amazon for its deal and timely delivery."
"16","XX","","1","0","0","on 30 July 2015","ANONYMOUS","faulty device got from amazon.","The tp link which i got that device is faulty. This device is not in working condition. Due to the terms and condition i am not able to return it. So it is totally waste of money dealing for me."
"17","XX","","1","0","0","on 30 August 2015","ANONYMOUS","TPLINK not recommended. Go for Netgear or DLINK","The wifi signal drops and keeps giving request timed out after every 10-15 hops even though you stand next to the router.<br /><br />Not a good experience with TPLINK.<br /><br />Better go for Netgear or DLINK"
