"0","XX","","4","180","192","on 8 September 2015","ANONYMOUS","Solid...Genuine","Samsung Evo Cards use TLC nands, but they are definitely better than the other ' Value ' choices in the price bracket. According to A1 SD Bench it gives 27 MB read speed and 17.5 MB write speed inside my phone. Which is more than enough. This card is built to withstand elements. If you want exceptional performance,like faster gallery loading times, look at Samsung PRO line up, as they offer excellent Value for Money.<br /><br />Also i might add a note to genuine or not issue posted by many reviewers. As it turns out that you cant register a Micro SD card in Samsung website, you can register TV, smart phone etc. New Samsung EVO cards doesn't have the arrows and you can check if the card is genuine by checking its transfer speeds. Also the sides of genuine card will be white and the fake ones will be black. Genuine cards are made in Philippines also.<br /><br />Last but not least, i too have purchased the card depicted here by many as fake ( The graphics without arrow and white writings instead of grey ) but when i ran benchmarks with that i got exactly the advertised speed by Samsung, Write 12 Mbps and Read 40 Mbps.At least if they are fake,they perform as good as the Genuine ones. Hope this helps"
"1","XX","","5","86","94","on 29 September 2015","ANONYMOUS","This is Genuine micro SD card","I received this card on 28th Sept 2015. Am using this card in Dell Venue Tab 3740 and no issue is observed.<br /><br />Points to be noted:<br /><br />This is Genuine card<br /><br />Made in Philippines<br /><br />You wont be able to register this card on samsung.com as company itself dont have any option to register this item and many other small peripheral products.. as per my call with samsung service. U just need a bill for warranty.<br /><br />Usable storage is 14.91 GB out of 16 GB<br /><br />Model code is MB-MP16D/IN  ( this is valid code as verified on samsung.com and /IN in code stands for INDIA, means its made for India)<br /><br />Model no. MB-MP16D<br /><br />No issues in formating.. Unmounting and Mointing from Android<br /><br />Many people have said about ARROW symbol.. Let me clear .. That Arrow symbol comes only on packs which contains Card and Adapter.. Only Card packs has no Arrow symbol on card..<br />Arrow is just to guide the direction to insert in adapter.. Its NOT a symbol of genuinity.<br />I verified around 20 packs in Mumbai market n giving verdict.<br /><br />Go ahead and buy in cheap rate here.. Market rate is around Rs 500/-<br /><br />If any inputs plz update.."
"2","XX","","5","13","15","on 19 October 2015","ANONYMOUS","Amazon has given the WONDERFUL Feature of 10 days Window time to try it ...","100% Authentic ORIGINAL PRODUCT. (Though it doesn't have arrow mark & made in Phillippines)<br />So Don't get carried away with Rumors.<br />Amazon has given the WONDERFUL Feature of 10 days Window time to try it by yourself Rather than fall under False Review/Bad Experiences.<br />I was Skeptic to Receive the delivery of the PRODUCT but it was Delight to see its Performance.<br />Sometimes people compare the product with not the same standard resulting in disappointment that's shows in review often.<br /><br />DETAILS REVIEW oF SAMSUNG microSDHC UHS-I class10 16GB 48MB/s<br />  DATA RATE: single Big Media File sent 1.4GB<br />Using 3.0 Usb Dongle 12-14MB/s  min 12.5 , avg 12.5 to 13.1MB/s<br />Using  sd card adapter (bit slow) upto 12MB/s  but above 10MB/s<br /> FOr several small files send Collectively its speed degrade by 1Mb/s<br /><br />Here I compared the Product With<br />LEXAR 633x UHS-I class10 16GB 95MB/s (This is above the standard of comparison) === 16-18MB/s<br />SanDisk Ultra UHS-I 10 8GB 48MB/s === 10-13MB/s<br />SanDisk Ultra 10 16GB 48MB/s (this not have UHS_I feature)=== 12-14MB/s<br /><br />And i find Samsung performing next to lexar and Almost equal to Sandisk UHS-I.<br />ie it performing Normally like every ORIGINAL card of that class & standard meant to be performed.<br /><br />THIS IS THE BEST YOU CAN GET IN THIS SEG. because class10 & class 10 UHS-I =Data transfer meant to be 10MB/s<br />THOSE WHO TALKING OF 23MB/s and all they talking about class10 UHS-3= Data Transfer meant to be 30MB/s<br /><br />PS: JUST GO FOR IT. IT IS ORIGINAL AND PERFORMANCE IS GREAT."
"3","XX","","4","50","58","on 24 February 2015","ANONYMOUS","Good","Good"
"4","XX","","5","51","61","on 13 March 2015","ANONYMOUS","Gr8 card","Gr 8 memory card. I have compared with sandisk UHS-1 (Class 10) using h2test tool result is below<br /><br />Sandisk...<br />Warning: Only 1000 of 15185 MByte tested.<br />Test finished without errors.<br />You can now delete the test files *.h2w or verify them again.<br />Writing speed: 7.50 MByte/s<br />Reading speed: 27.6 MByte/s<br />H2testw v1.4<br /><br />Samsung Evo<br />Warning: Only 10000 of 29972 MByte tested.<br />Test finished without errors.<br />You can now delete the test files *.h2w or verify them again.<br />Writing speed: 17.2 MByte/s<br />Reading speed: 27.7 MByte/s<br />H2testw v1.4"
"5","XX","","4","1","1","on 20 August 2015","ANONYMOUS","Looks Good, installed it in the mobile","On seeing and reading so many reviews I bought this Samsung evo 16GB for my mobile phone.<br /> Looks Good, installed it in the mobile, and downloaded from my PC  11.8 GB in 19 minutes, the writing speed was 10.3/sec, thats what showed on my computer, is it good?  total 4655 items were written on the card. that included movies, music videos, songs, pictures, and PDF files.<br />served my purpose."
"6","XX","","5","0","0","on 29 December 2015","ANONYMOUS","Need for Speed -- A comprehensive review of the fastest microsd cards","I had the opportunity to compare the performance of the fastest microsd cards currently available from top manufacturers. All cards mentioned in this review are obtained from Amazon during the last week or two except when noted otherwise.<br /><br />Test Setup:<br />Lexar Professional workflow UR1 microsd card reader was used for all tests except when noted<br />CrystalDiskMark 5.0.2 x64 was used to produce all the test results and was set up with 2 passes and 100MB read/write size<br />All cards up to 32GB are formatted as FAT32 with 32KB allocation unit size, all 64GB cards are formatted exFAT with 128KB allocation unit size<br /><br />Test Results (Numbers are Sequential Read, Sequential Write, 4K Random Read, 4K Random Write in MB/s, speeds greater than 10MB/s were rounded to the whole numbers)<br /><br />16 GB Alphabetically<br />Lexar 633x** -- 88, 25, 8.7, 1.2<br />Panasonic U3** -- 93, 42, 11, 0.7<br />Sandisk Extreme Pro -- 95, 80, 7.6, 2.6<br /><br />32 GB Alphabetically<br />Delkin U3 -- 93, 59, 11, 0.6<br />Kingston 90R/80W -- 93, 58, 11, 0.6<br />Lexar 1000x -- 90, 57, 10, 1.4 &#60;== the listed product<br />Lexar 1000x with Bundled Reader* -- 148, 60, 10, 1.4<br />Patriot EP -- 90, 35, 10, 0.6<br />PNY Turbo Performance -- 91, 55, 6.9, 0.9<br />PNY Elite Performance Lime Green -- 94, 55, 7.4, 1.0<br />Samsung Pro gray -- 92, 82, 10, 3.6<br />Sandisk Extreme Pro -- 94, 87, 9, 3.0<br />Sony up to 95MB/s -- 91, 51, 4.8, 0.9<br />Transcend Ultimate 633x -- 93, 85, 8.1, 1.4<br /><br />64 GB Alphabetically<br />Delkin U3 -- 94, 27, 13, 0.3<br />Kingston 90R/80W -- 94, 25, 13, 0.3<br />Lexar 1000x -- 92, 56, 12, 1.5<br />Lexar 1000x with Bundled Reader* -- 153, 66, 11, 1.7<br />Patriot EP -- 81, 22, 11, 0.6<br />PNY Turbo Performance -- 92, 54, 6.9, 0.9<br />PNY Elite Performance Lime Green -- 92, 54, 7.5, 1.0<br />Samsung black -- 82, 20, 8.8, 2.1<br />Samsung Pro gray -- 90, 80, 10, 3.5<br />Samsung Pro+ *** -- 92, 86, 10, 5.3<br />Sandisk Extreme U3 -- 92, 88, 5.5, 0.5<br />Sandisk Extreme Plus U1 **** -- 92, 58, 10, 2.8<br />Sandisk Extreme Plus U3 -- 92, 88, 9.4, 2.9<br />Sandisk Extreme Pro - 97, 91, 10, 3.0<br />Sandisk Ultra ***** -- 46, 16, 7.0, 2.1<br />Sony up to 95MB/s -- 92, 49, 5.2, 0.9<br />Transcend Ultimate 633x -- 93, 83, 7.3, 1.4<br /><br />128 GB Alphabetically<br />Lexar 633x -- 78, 28, 3.3, 1.4<br />PNY High Performance -- 81, 22, 5.4, 0.9<br />Samsung EVO+ -- 82, 26, 5.9, 1,2 &#60;== the listed product, different capacity<br />Sandisk Ultra -- 92, 19, 6.4, 2.4<br /><br />* The Lexar 1000x card is the only UHS-II card available and tested, the bundled USB reader has extra pins for reading UHS-II card<br />** Came bundled with a device<br />*** Purchased from a large west coast electronics retailer. This card is a new release and not currently available on Amazon. It is different from the gray-colored Pro card<br />**** old model tested, not the current U3 model<br />***** old model tested<br /><br />Fastest Sequential Read:<br />All tested cards were able to accomplish &#62; 90MB/s, with the Lexar 1000x able to take advantage of UHS-II speed when using the bundled USB reader and leading the pack<br /><br />Fastest Sequential Write:<br />Sandisk Extreme Pro, Samsung Pro+, Transcend Ultimate 633x<br /><br />Fastest Random Read:<br />Kingston 90R/80W.<br /><br />Fastest Random Write:<br />Samsung Pro+<br /><br />Best overall:<br />Samsung Pro+ and Sandisk Extreme Pro<br /><br />Other observations:<br />Performance and price are not proportional when it comes to selecting a microSD card. Some of the worst performing cards in this review also happen to be the most expensive.<br />Not all 633x cards are created equal. The two cards reviewed from Lexar and Transcend are both marked as 633x but vary in performance greatly.<br />4k video recording using action cams and drone cameras have a typical bitrate of 60mbps or 100mbps, corresponding to 7.5MB/s to 12.5MB/s. All cards in this review should theoretically be able to handle this usage easily.<br />Using microsd card as supplemental phone storage potentially could benefit from a faster card,<br /><br />Best Looking Card (if it matters):<br />Sandisk Extreme Pro: Red/Gold with white print<br />Lexar 1000x: White/Gold with Black/White print<br />Samsung Pro+: White/Black with a red stripe and Black/White print<br />PNY Turbo: Lime Green/Black with Black/White print"
"7","XX","","5","0","0","on 8 May 2015","ANONYMOUS","Comparison with Sony 16GB SDHC Card - Class 10 - 40MBps - SF-16UY/T1","Performs beyond my expectation.<br /><br />Test results using H2testw -<br />Samsung EVO 16gb class 10 micro sdhc-purchased for Rs.485 -&#62;(Warning: Only 100 of 15271 MByte tested.<br />Test finished without errors.<br />You can now delete the test files *.h2w or verify them again.<br />Writing speed: 11.8 MByte/s<br />Reading speed: 18.9 MByte/s<br />H2testw v1.4)<br /><br />Sony 16GB SDHC Card - Class 10 - 40MBps - SF-16UY/T1-purchased for Rs.550 -&#62; (Warning: Only 100 of 12271 MByte tested.<br />Test finished without errors.<br />You can now delete the test files *.h2w or verify them again.<br />Writing speed: 10.9 MByte/s<br />Reading speed: 12.0 MByte/s<br />H2testw v1.4)<br /><br />Samsung EVO performs better than SONY in my SONY XPERIA mobile. SONY is too slow on mobile only 5 MByte/s writing speed.<br />Samsung EVO has 8  MByte/s writing speed on mobile (Tested with A1 SD Bench).<br />So I strongly recommend SAMSUNG EVO. Definitely value for money."
"8","XX","","4","1","1","on 28 December 2014","ANONYMOUS","best memory card for its value...","This is the best deal i ever meet with, a 16 GB class 10 evo in just 470 rs is fully delite to have n its avail on amazon only with this price. HERE THE CARD IS NOT WORKING IN BEST SPEED GIVEN MAY BE BECAUSE OF SOME UHS TECHNOLOGY OTHER THAN THAT MEMORY CARD N ADAPTER IS GREAT WORKING. LASTLY ADAPTER IS HERE ONLY SUPPORTING ITS MEMORY CARD NOT OTHERS."
"9","XX","","5","1","1","on 22 January 2016","ANONYMOUS","... Writing speed up to 10MB/s *** Product quality is good *** Made in the Philippines *** Flexible to use ...","*** Reading speed up to 48MB/s<br />*** Writing speed up to 10MB/s<br />***  Product quality is good<br />*** Made in the Philippines<br />*** Flexible to use Samsung Evo in mobile<br />Please Hit the “YES”  button If you found this Review Helpful. It encourages me to inspect more and more products so that you could have only the Right Products."
